plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20240513t172418p0000-D,32.29761668,-104.2049267,2024-05-13T17:24:18+00,Oil & Gas (1B2),CH4,mf,"[-104.20825625905894, 32.29482694267079, -104.20218750231061, 32.299956778733986]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:28.776791+00:00,v1,,,,,85.54028915,18.00352559,2.260742188,0.325044247,19.24933938,13.21262154,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t172418p0000-D/GAO20240513t172418p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t172418p0000-D/GAO20240513t172418p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t172418p0000-D/GAO20240513t172418p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t172418p0000-D/GAO20240513t172418p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t171504p0000-B,32.27822011,-104.1700325,2024-05-13T17:15:04+00,Oil & Gas (1B2),CH4,mf,"[-104.1730808651593, 32.27367386826588, -104.16637486783574, 32.2793886574888]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:03:13.949011+00:00,v1,,,,,424.0241698,93.13270246,2.255859375,0.32342948,15.25337688,11.96273133,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-B/GAO20240513t171504p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-B/GAO20240513t171504p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-B/GAO20240513t171504p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-B/GAO20240513t171504p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t171504p0000-C,32.28889772,-104.1799181,2024-05-13T17:15:04+00,Oil & Gas (1B2),CH4,mf,"[-104.18541157288564, 32.284039278960364, -104.1780662042775, 32.29024891921924]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:39.170189+00:00,v1,,,,,168.313452,47.13678354,2.255859375,0.32342948,15.25337688,11.96273133,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-C/GAO20240513t171504p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-C/GAO20240513t171504p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-C/GAO20240513t171504p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-C/GAO20240513t171504p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t171504p0000-D,32.27858139,-104.1708136,2024-05-13T17:15:04+00,Oil & Gas (1B2),CH4,mf,"[-104.1730808651593, 32.27367386826588, -104.16637486783574, 32.2793886574888]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:28.656734+00:00,v1,,,,,,,2.255859375,0.32342948,15.25337688,11.96273133,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-D/GAO20240513t171504p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-D/GAO20240513t171504p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-D/GAO20240513t171504p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t171504p0000-D/GAO20240513t171504p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t170648p0000-B,32.06714129,-104.1366261,2024-05-13T17:06:48+00,Oil & Gas (1B2),CH4,mf,"[-104.14028221221722, 32.06357742975053, -104.13422890528696, 32.06870721869841]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:28.533547+00:00,v1,,,,,136.5643069,50.58497683,2.216145833,0.457621629,25.10753206,7.10879201,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-B/GAO20240513t170648p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-B/GAO20240513t170648p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-B/GAO20240513t170648p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-B/GAO20240513t170648p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t170648p0000-C,32.20733315,-104.1544461,2024-05-13T17:06:48+00,Oil & Gas (1B2),CH4,mf,"[-104.15747011711277, 32.2049196952491, -104.15140764282839, 32.210004302255285]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:04:25.229914+00:00,v1,,,,,,,2.407552083,0.223632576,18.30333756,10.0191293,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-C/GAO20240513t170648p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-C/GAO20240513t170648p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-C/GAO20240513t170648p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-C/GAO20240513t170648p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t170648p0000-D,32.31418517,-104.1360417,2024-05-13T17:06:48+00,Oil & Gas (1B2),CH4,mf,"[-104.13970326500393, 32.311292798727095, -104.13368671646806, 32.31642257790614]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:40.279402+00:00,v1,,,,,83.11712475,50.6073483,2.200520833,0.355741701,8.719643948,10.21216408,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-D/GAO20240513t170648p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-D/GAO20240513t170648p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-D/GAO20240513t170648p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-D/GAO20240513t170648p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t170648p0000-E,32.10974759,-104.1343032,2024-05-13T17:06:48+00,Oil & Gas (1B2),CH4,mf,"[-104.13744634253017, 32.106093314531115, -104.13139039458699, 32.11117795883907]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:28.412204+00:00,v1,,,,,826.7975903,196.0818816,2.260416667,0.403984863,23.23908228,6.59308256,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-E/GAO20240513t170648p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-E/GAO20240513t170648p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-E/GAO20240513t170648p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t170648p0000-E/GAO20240513t170648p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-A,32.02624963,-104.1178582,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.1195927060588, 32.02261391646381, -104.11359503174326, 32.02774383482731]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:27.209801+00:00,v1,,,,,108.106792,40.64302874,2.182617188,0.506776663,28.0140474,8.705108176,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-A/GAO20240513t165753p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-A/GAO20240513t165753p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-A/GAO20240513t165753p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-A/GAO20240513t165753p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-B,31.99870308,-104.1257809,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.12842589366844, 31.995565838560978, -104.12242996438637, 32.00069577809347]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:27.334308+00:00,v1,,,,,90.82564609,21.82854294,2.176757813,0.523150161,28.83227417,9.589839434,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-B/GAO20240513t165753p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-B/GAO20240513t165753p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-B/GAO20240513t165753p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-B/GAO20240513t165753p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-C,32.0671612,-104.1365603,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.13900511626129, 32.064200139825346, -104.13300487058403, 32.06928492939772]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:27.086129+00:00,v1,,,,,279.0981368,71.93116409,2.216145833,0.457621629,25.10753206,7.10879201,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-C/GAO20240513t165753p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-C/GAO20240513t165753p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-C/GAO20240513t165753p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-C/GAO20240513t165753p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-D,32.12449703,-104.1191052,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.12093650231806, 32.120099986756415, -104.11333863337869, 32.1265346644355]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:37.057265+00:00,v1,,,,,645.050829,173.3865487,2.323242188,0.338804798,21.02480693,6.386004509,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-D/GAO20240513t165753p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-D/GAO20240513t165753p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-D/GAO20240513t165753p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-D/GAO20240513t165753p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-G,32.25909242,-104.1239511,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.12754403961793, 32.25545991683174, -104.12147810375755, 32.260589594149096]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:04:04.427245+00:00,v1,,,,,133.7982204,25.39759653,2.30859375,0.310491593,8.135137081,8.948955746,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-G/GAO20240513t165753p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-G/GAO20240513t165753p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-G/GAO20240513t165753p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-G/GAO20240513t165753p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-H,32.31419918,-104.1361686,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.13954904515143, 32.31075050276483, -104.13353267760331, 32.315835162628204]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:05:41.933315+00:00,v1,,,,,98.43002363,63.76623317,2.200520833,0.355741701,8.719643948,10.21216408,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-H/GAO20240513t165753p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-H/GAO20240513t165753p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-H/GAO20240513t165753p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-H/GAO20240513t165753p0000-H_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t165753p0000-I,32.26192371,-104.1171293,2024-05-13T16:57:53+00,Oil & Gas (1B2),CH4,mf,"[-104.12108742447029, 32.2589784297561, -104.1150212614862, 32.264108100304355]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:05:47.240931+00:00,v1,,,,,39.20369409,14.00693491,2.30859375,0.310491593,8.135137081,8.948955746,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-I/GAO20240513t165753p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-I/GAO20240513t165753p0000-I_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-I/GAO20240513t165753p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t165753p0000-I/GAO20240513t165753p0000-I_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-A,32.02616098,-104.1178257,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.1206515379661, 32.022621382684896, -104.11460093090649, 32.02775117853155]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.589238+00:00,v1,,,,,177.9009345,63.94196588,2.182617188,0.506776663,28.0140474,8.705108176,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-A/GAO20240513t164908p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-A/GAO20240513t164908p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-A/GAO20240513t164908p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-A/GAO20240513t164908p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-B,32.12429702,-104.1186849,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.12182380508847, 32.121592549350694, -104.11576685236766, 32.126677173837884]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:50:34.469979+00:00,v1,,,,,,,2.323242188,0.338804798,21.02480693,6.386004509,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-B/GAO20240513t164908p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-B/GAO20240513t164908p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-B/GAO20240513t164908p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-B/GAO20240513t164908p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-C,32.19493913,-104.1042684,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.10966226550816, 32.18944010094286, -104.10131424615533, 32.196504683433254]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.715172+00:00,v1,,,,,96.27475383,28.10245546,2.400390625,0.242486584,12.29588871,5.730427448,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-C/GAO20240513t164908p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-C/GAO20240513t164908p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-C/GAO20240513t164908p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-C/GAO20240513t164908p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-D,32.19437915,-104.0926219,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.09627722913905, 32.191371199032936, -104.090268731129, 32.1964558890784]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.837839+00:00,v1,,,,,124.822349,54.14491836,2.400390625,0.242486584,12.29588871,5.730427448,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-D/GAO20240513t164908p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-D/GAO20240513t164908p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-D/GAO20240513t164908p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-D/GAO20240513t164908p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-E,32.23595059,-104.0920863,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.09460261954524, 32.23190868443573, -104.08859132392844, 32.23703847157557]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:39.046109+00:00,v1,,,,,254.6674703,80.61196216,2.360677083,0.281242465,9.613182968,8.181817752,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-E/GAO20240513t164908p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-E/GAO20240513t164908p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-E/GAO20240513t164908p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-E/GAO20240513t164908p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-F,32.32871798,-104.1033146,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.10589557275134, 32.32494988510849, -104.0998781554793, 32.330079631328736]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:05:43.525766+00:00,v1,,,,,354.9732471,120.6149444,2.227539063,0.353403204,3.511038837,8.675919799,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-F/GAO20240513t164908p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-F/GAO20240513t164908p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-F/GAO20240513t164908p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-F/GAO20240513t164908p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164908p0000-G,32.26196665,-104.1171454,2024-05-13T16:49:08+00,Oil & Gas (1B2),CH4,mf,"[-104.12017943779848, 32.25955835357421, -104.11416630571081, 32.26468814580723]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.964301+00:00,v1,,,,,185.7473525,29.58130079,2.30859375,0.310491593,8.135137081,8.948955746,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-G/GAO20240513t164908p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-G/GAO20240513t164908p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-G/GAO20240513t164908p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164908p0000-G/GAO20240513t164908p0000-G_l3a-vis-ch4-mf-v002_rgb.png
